,parking_kind,payed,parking_duration,lon,lat,zsname,noise_norm,leisure_norm,traffic_norm,duration_norm
0,White Zone,1,120.0,8.545253,47.375931,Seilergraben (Mühlegasse),0.8157894736842105,0.5689655172413793,0.44909103894778263,0.06885245901639345
1,White Zone,1,120.0,8.545253,47.375931,Seilergraben (Mühlegasse),0.8157894736842105,0.5689655172413793,0.44909103894778263,0.06885245901639345
2,White Zone,1,120.0,8.545253,47.375931,Seilergraben (Mühlegasse),0.8157894736842105,0.5689655172413793,0.44909103894778263,0.06885245901639345
3,White Zone,1,120.0,8.545285,47.375882,Seilergraben (Mühlegasse),0.6842105263157895,0.5517241379310345,0.44909103894778263,0.06885245901639345
4,White Zone,1,120.0,8.545285,47.375882,Seilergraben (Mühlegasse),0.6842105263157895,0.5517241379310345,0.44909103894778263,0.06885245901639345
5,White Zone,1,120.0,8.545285,47.375882,Seilergraben (Mühlegasse),0.6842105263157895,0.5517241379310345,0.44909103894778263,0.06885245901639345
6,White Zone,1,30.0,8.544912,47.374931,Seilergraben (Mühlegasse),0.2631578947368421,0.7155172413793104,0.44909103894778263,0.009836065573770493
7,White Zone,1,120.0,8.534826,47.381239,Neumühlequai (Sanität),0.21052631578947367,0.1896551724137931,0.4742230425815998,0.06885245901639345
8,White Zone,1,120.0,8.534656,47.381337,Neumühlequai (Sanität),0.18421052631578946,0.19827586206896552,0.4742230425815998,0.06885245901639345
9,White Zone,1,120.0,8.534599,47.381369,Neumühlequai (Sanität),0.18421052631578946,0.19827586206896552,0.4742230425815998,0.06885245901639345
10,White Zone,1,120.0,8.547257,47.373294,Seilergraben (Mühlegasse),0.7105263157894737,0.3706896551724138,0.44909103894778263,0.06885245901639345
11,White Zone,1,120.0,8.547277,47.373269,Seilergraben (Mühlegasse),0.7105263157894737,0.3706896551724138,0.44909103894778263,0.06885245901639345
12,White Zone,1,120.0,8.547216,47.373343,Seilergraben (Mühlegasse),0.7105263157894737,0.3706896551724138,0.44909103894778263,0.06885245901639345
13,White Zone,1,120.0,8.527504,47.387494,Kornhausbrücke,0.8157894736842105,0.11206896551724138,0.3585906464831792,0.06885245901639345
14,White Zone,1,120.0,8.527446,47.38753,Kornhausbrücke,0.8157894736842105,0.11206896551724138,0.3585906464831792,0.06885245901639345
15,White Zone,1,120.0,8.527562,47.387458,Kornhausbrücke,0.8157894736842105,0.11206896551724138,0.3585906464831792,0.06885245901639345
16,White Zone,1,120.0,8.536852,47.38066,Neumühlequai (Sanität),0.47368421052631576,0.15517241379310345,0.4742230425815998,0.06885245901639345
17,White Zone,1,30.0,8.526247,47.37259,Schimmelstrasse (Werdstrasse),0.5789473684210527,0.41379310344827586,0.6429165349465716,0.009836065573770493
18,White Zone,1,120.0,8.52455,47.373919,Seebahnstrasse (Kalkbreitestrasse),0.39473684210526316,0.39655172413793105,0.5625584405722557,0.06885245901639345
19,White Zone,1,120.0,8.526191,47.373532,Schimmelstrasse (Werdstrasse),0.2631578947368421,0.5258620689655172,0.6429165349465716,0.06885245901639345
20,White Zone,1,120.0,8.535688,47.380075,Neumühlequai (Sanität),0.21052631578947367,0.1896551724137931,0.4742230425815998,0.06885245901639345
21,White Zone,1,120.0,8.535615,47.380097,Neumühlequai (Sanität),0.21052631578947367,0.1896551724137931,0.4742230425815998,0.06885245901639345
22,White Zone,1,120.0,8.535541,47.38012,Neumühlequai (Sanität),0.13157894736842105,0.19827586206896552,0.4742230425815998,0.06885245901639345
23,Blue Zone,0,60.0,8.530564,47.382144,Kornhausbrücke,0.18421052631578946,0.3879310344827586,0.3585906464831792,0.029508196721311476
24,White Zone,1,60.0,8.540957,47.383517,Neumühlequai (Sanität),0.8157894736842105,0.08620689655172414,0.4742230425815998,0.029508196721311476
25,Blue Zone,0,60.0,8.52752,47.384777,Kornhausbrücke,0.2631578947368421,0.2672413793103448,0.3585906464831792,0.029508196721311476
26,Blue Zone,0,60.0,8.527633,47.384728,Kornhausbrücke,0.21052631578947367,0.27586206896551724,0.3585906464831792,0.029508196721311476
27,Blue Zone,0,60.0,8.527904,47.375653,Stauffacherstrasse (Feldstrasse),0.6052631578947368,0.8017241379310345,0.0570065933519952,0.029508196721311476
28,Blue Zone,0,60.0,8.527962,47.375618,Stauffacherstrasse (Feldstrasse),0.6052631578947368,0.8017241379310345,0.0570065933519952,0.029508196721311476
29,Blue Zone,0,60.0,8.532611,47.385665,Kornhausbrücke,0.8421052631578947,0.12931034482758622,0.3585906464831792,0.029508196721311476
30,Blue Zone,0,60.0,8.545296,47.383683,Stampfenbachstrasse (Wasserwerkstrasse),0.5263157894736842,0.07758620689655173,0.23748348251916057,0.029508196721311476
31,Blue Zone,0,60.0,8.54634,47.378817,Walchebrücke,0.15789473684210525,0.22413793103448276,0.5184746125257419,0.029508196721311476
32,Blue Zone,0,60.0,8.546444,47.379193,Stampfenbachstrasse (Wasserwerkstrasse),0.42105263157894735,0.22413793103448276,0.23748348251916057,0.029508196721311476
33,Blue Zone,0,60.0,8.546478,47.379204,Stampfenbachstrasse (Wasserwerkstrasse),0.42105263157894735,0.22413793103448276,0.23748348251916057,0.029508196721311476
34,Blue Zone,0,60.0,8.546754,47.379298,Stampfenbachstrasse (Wasserwerkstrasse),0.8421052631578947,0.20689655172413793,0.23748348251916057,0.029508196721311476
35,Blue Zone,0,60.0,8.54666,47.379266,Stampfenbachstrasse (Wasserwerkstrasse),0.42105263157894735,0.22413793103448276,0.23748348251916057,0.029508196721311476
36,White Zone,1,120.0,8.540844,47.382315,Neumühlequai (Sanität),0.868421052631579,0.11206896551724138,0.4742230425815998,0.06885245901639345
37,White Zone,1,120.0,8.533048,47.383317,Kornhausbrücke,0.7894736842105263,0.3706896551724138,0.3585906464831792,0.06885245901639345
38,White Zone,1,120.0,8.53287,47.383207,Kornhausbrücke,0.4473684210526316,0.4051724137931034,0.3585906464831792,0.06885245901639345
39,White Zone,1,120.0,8.537503,47.381369,Neumühlequai (Sanität),0.8421052631578947,0.1206896551724138,0.4742230425815998,0.06885245901639345
40,White Zone,1,120.0,8.537401,47.381444,Neumühlequai (Sanität),0.8421052631578947,0.14655172413793102,0.4742230425815998,0.06885245901639345
41,White Zone,1,120.0,8.537222,47.381577,Neumühlequai (Sanität),0.8421052631578947,0.14655172413793102,0.4742230425815998,0.06885245901639345
42,White Zone,1,120.0,8.53735,47.381482,Neumühlequai (Sanität),0.8421052631578947,0.14655172413793102,0.4742230425815998,0.06885245901639345
43,White Zone,1,120.0,8.535351,47.382858,Milchbucktunnel (Südportal),0.42105263157894735,0.16379310344827586,0.797039771765859,0.06885245901639345
44,White Zone,1,120.0,8.535298,47.382897,Milchbucktunnel (Südportal),0.42105263157894735,0.16379310344827586,0.797039771765859,0.06885245901639345
45,White Zone,1,120.0,8.535245,47.382936,Milchbucktunnel (Südportal),0.42105263157894735,0.16379310344827586,0.797039771765859,0.06885245901639345
46,White Zone,1,120.0,8.535192,47.382975,Milchbucktunnel (Südportal),0.42105263157894735,0.16379310344827586,0.797039771765859,0.06885245901639345
47,White Zone,1,120.0,8.535085,47.383052,Milchbucktunnel (Südportal),0.4473684210526316,0.19827586206896552,0.797039771765859,0.06885245901639345
48,White Zone,1,120.0,8.532714,47.384588,Kornhausbrücke,0.18421052631578946,0.28448275862068967,0.3585906464831792,0.06885245901639345
49,White Zone,1,120.0,8.532822,47.384645,Kornhausbrücke,0.18421052631578946,0.20689655172413793,0.3585906464831792,0.06885245901639345
50,White Zone,1,120.0,8.532768,47.384621,Kornhausbrücke,0.18421052631578946,0.28448275862068967,0.3585906464831792,0.06885245901639345
51,White Zone,1,120.0,8.533219,47.381306,Neumühlequai (Sanität),0.18421052631578946,0.2413793103448276,0.4742230425815998,0.06885245901639345
52,White Zone,1,120.0,8.533163,47.381347,Neumühlequai (Sanität),0.18421052631578946,0.2413793103448276,0.4742230425815998,0.06885245901639345
53,White Zone,1,120.0,8.533329,47.381223,Neumühlequai (Sanität),0.10526315789473684,0.23275862068965517,0.4742230425815998,0.06885245901639345
54,White Zone,1,120.0,8.533274,47.381265,Neumühlequai (Sanität),0.18421052631578946,0.2413793103448276,0.4742230425815998,0.06885245901639345
55,White Zone,1,120.0,8.544865,47.376982,Bahnhofbrücke,0.631578947368421,0.4827586206896552,0.20592063935552973,0.06885245901639345
56,White Zone,1,120.0,8.54486,47.377033,Bahnhofbrücke,0.631578947368421,0.4827586206896552,0.20592063935552973,0.06885245901639345
57,White Zone,1,120.0,8.544989,47.378245,Walchebrücke,0.5526315789473685,0.31896551724137934,0.5184746125257419,0.06885245901639345
58,White Zone,1,120.0,8.545138,47.37829,Walchebrücke,0.5526315789473685,0.31896551724137934,0.5184746125257419,0.06885245901639345
59,White Zone,1,120.0,8.545064,47.378267,Walchebrücke,0.5526315789473685,0.31896551724137934,0.5184746125257419,0.06885245901639345
60,White Zone,1,120.0,8.524842,47.373592,Schimmelstrasse (Werdstrasse),0.5789473684210527,0.4224137931034483,0.6429165349465716,0.06885245901639345
61,White Zone,1,60.0,8.54746,47.380004,Stampfenbachstrasse (Wasserwerkstrasse),0.2631578947368421,0.13793103448275862,0.23748348251916057,0.029508196721311476
62,White Zone,1,60.0,8.547637,47.380104,Stampfenbachstrasse (Wasserwerkstrasse),0.2631578947368421,0.13793103448275862,0.23748348251916057,0.029508196721311476
63,White Zone,1,60.0,8.547402,47.37997,Stampfenbachstrasse (Wasserwerkstrasse),0.3684210526315789,0.14655172413793102,0.23748348251916057,0.029508196721311476
64,White Zone,1,120.0,8.541592,47.384708,Milchbucktunnel (Südportal),0.2631578947368421,0.06896551724137931,0.797039771765859,0.06885245901639345
65,White Zone,1,120.0,8.541877,47.384973,Milchbucktunnel (Südportal),0.2631578947368421,0.07758620689655173,0.797039771765859,0.06885245901639345
66,Blue Zone,0,60.0,8.529884,47.383923,Kornhausbrücke,0.13157894736842105,0.39655172413793105,0.3585906464831792,0.029508196721311476
67,Blue Zone,0,60.0,8.530309,47.38423,Kornhausbrücke,0.5,0.4051724137931034,0.3585906464831792,0.029508196721311476
68,Blue Zone,0,60.0,8.530524,47.384203,Kornhausbrücke,0.5,0.4051724137931034,0.3585906464831792,0.029508196721311476
69,Blue Zone,0,60.0,8.530564,47.384173,Kornhausbrücke,0.7368421052631579,0.4051724137931034,0.3585906464831792,0.029508196721311476
70,Blue Zone,0,60.0,8.530094,47.384545,Kornhausbrücke,0.42105263157894735,0.4051724137931034,0.3585906464831792,0.029508196721311476
71,Blue Zone,0,60.0,8.530048,47.38458,Kornhausbrücke,0.42105263157894735,0.4051724137931034,0.3585906464831792,0.029508196721311476
72,Blue Zone,0,60.0,8.529805,47.38386,Kornhausbrücke,0.21052631578947367,0.39655172413793105,0.3585906464831792,0.029508196721311476
73,Blue Zone,0,60.0,8.529562,47.374495,Stauffacherquai (Stauffacherbrücke),0.5789473684210527,0.5344827586206896,0.12368088286075586,0.029508196721311476
74,Blue Zone,0,60.0,8.529201,47.374771,Stauffacherquai (Stauffacherbrücke),0.6052631578947368,0.5862068965517241,0.12368088286075586,0.029508196721311476
75,White Zone,1,60.0,8.545396,47.380249,Stampfenbachstrasse (Wasserwerkstrasse),0.34210526315789475,0.28448275862068967,0.23748348251916057,0.029508196721311476
76,White Zone,1,60.0,8.545335,47.380349,Stampfenbachstrasse (Wasserwerkstrasse),0.23684210526315788,0.28448275862068967,0.23748348251916057,0.029508196721311476
77,White Zone,1,60.0,8.545273,47.380449,Stampfenbachstrasse (Wasserwerkstrasse),0.23684210526315788,0.28448275862068967,0.23748348251916057,0.029508196721311476
78,White Zone,1,60.0,8.545024,47.382104,Stampfenbachstrasse (Wasserwerkstrasse),0.8421052631578947,0.16379310344827586,0.23748348251916057,0.029508196721311476
79,White Zone,1,60.0,8.544943,47.382203,Stampfenbachstrasse (Wasserwerkstrasse),0.8421052631578947,0.16379310344827586,0.23748348251916057,0.029508196721311476
80,White Zone,1,120.0,8.54661,47.384828,Stampfenbachstrasse (Wasserwerkstrasse),0.21052631578947367,0.05172413793103448,0.23748348251916057,0.06885245901639345
81,White Zone,1,120.0,8.546667,47.38486,Stampfenbachstrasse (Wasserwerkstrasse),0.21052631578947367,0.05172413793103448,0.23748348251916057,0.06885245901639345
82,White Zone,1,120.0,8.546725,47.384891,Stampfenbachstrasse (Wasserwerkstrasse),0.21052631578947367,0.05172413793103448,0.23748348251916057,0.06885245901639345
83,White Zone,1,120.0,8.546782,47.384923,Stampfenbachstrasse (Wasserwerkstrasse),0.2894736842105263,0.04310344827586207,0.23748348251916057,0.06885245901639345
84,White Zone,1,120.0,8.54684,47.384954,Stampfenbachstrasse (Wasserwerkstrasse),0.34210526315789475,0.034482758620689655,0.23748348251916057,0.06885245901639345
85,Blue Zone,0,60.0,8.530742,47.369555,Stauffacherbrücke,0.2894736842105263,0.13793103448275862,0.1372146439800624,0.029508196721311476
86,Blue Zone,0,60.0,8.534855,47.369321,Talstrasse (Pelikanstrasse),0.39473684210526316,0.2672413793103448,0.23493645373015498,0.029508196721311476
87,Blue Zone,0,60.0,8.52725,47.369358,Manessestrasse (Stauffacherquai),0.9736842105263158,0.07758620689655173,0.4539211006886124,0.029508196721311476
88,Blue Zone,0,60.0,8.526654,47.386934,Kornhausbrücke,0.2894736842105263,0.1206896551724138,0.3585906464831792,0.029508196721311476
89,Blue Zone,0,60.0,8.523702,47.378491,Stauffacherstrasse (Feldstrasse),0.5526315789473685,0.5172413793103449,0.0570065933519952,0.029508196721311476
90,Blue Zone,0,60.0,8.528675,47.383025,Kornhausbrücke,0.18421052631578946,0.3448275862068966,0.3585906464831792,0.029508196721311476
91,Blue Zone,0,60.0,8.527017,47.387514,Rosengartenstrasse,0.7368421052631579,0.10344827586206896,0.4993559606516562,0.029508196721311476
92,Blue Zone,0,60.0,8.529751,47.383834,Kornhausbrücke,0.21052631578947367,0.39655172413793105,0.3585906464831792,0.029508196721311476
93,Blue Zone,0,60.0,8.526831,47.385746,Kornhausbrücke,0.18421052631578946,0.1724137931034483,0.3585906464831792,0.029508196721311476
94,Blue Zone,0,60.0,8.525366,47.378014,Stauffacherstrasse (Feldstrasse),0.21052631578947367,0.8620689655172413,0.0570065933519952,0.029508196721311476
95,Blue Zone,0,60.0,8.530297,47.375839,Gessnerallee (Usteribrücke),0.23684210526315788,0.5862068965517241,0.40713128435351204,0.029508196721311476
96,Blue Zone,0,60.0,8.52942,47.385065,Kornhausbrücke,0.47368421052631576,0.3879310344827586,0.3585906464831792,0.029508196721311476
97,Blue Zone,0,60.0,8.525497,47.386682,Pfingstweidstrasse (Welti Furrer Ausfahrt),0.2631578947368421,0.1206896551724138,0.2143366437576258,0.029508196721311476
98,Blue Zone,0,60.0,8.525954,47.370277,Schimmelstrasse (Werdstrasse),0.23684210526315788,0.16379310344827586,0.6429165349465716,0.029508196721311476
99,Blue Zone,0,60.0,8.525616,47.379605,Stauffacherstrasse (Feldstrasse),0.10526315789473684,0.6120689655172413,0.0570065933519952,0.029508196721311476
100,White Zone,1,120.0,8.534285,47.383742,Milchbucktunnel (Südportal),0.39473684210526316,0.1896551724137931,0.797039771765859,0.06885245901639345
101,White Zone,1,120.0,8.534775,47.380723,Neumühlequai (Sanität),0.15789473684210525,0.20689655172413793,0.4742230425815998,0.06885245901639345
102,White Zone,1,120.0,8.534803,47.380742,Neumühlequai (Sanität),0.15789473684210525,0.20689655172413793,0.4742230425815998,0.06885245901639345
103,White Zone,1,120.0,8.53486,47.380779,Neumühlequai (Sanität),0.15789473684210525,0.20689655172413793,0.4742230425815998,0.06885245901639345
104,White Zone,1,120.0,8.534888,47.380797,Neumühlequai (Sanität),0.3157894736842105,0.19827586206896552,0.4742230425815998,0.06885245901639345
105,White Zone,1,120.0,8.534214,47.383699,Milchbucktunnel (Südportal),0.42105263157894735,0.1810344827586207,0.797039771765859,0.06885245901639345
106,White Zone,1,120.0,8.534164,47.383736,Milchbucktunnel (Südportal),0.39473684210526316,0.21551724137931033,0.797039771765859,0.06885245901639345
107,White Zone,1,120.0,8.536574,47.369856,Talstrasse (Pelikanstrasse),0.8157894736842105,0.35344827586206895,0.23493645373015498,0.06885245901639345
108,White Zone,1,120.0,8.536395,47.36997,Talstrasse (Pelikanstrasse),0.7368421052631579,0.3448275862068966,0.23493645373015498,0.06885245901639345
109,White Zone,1,120.0,8.535825,47.370327,Talstrasse (Pelikanstrasse),0.8157894736842105,0.3103448275862069,0.23493645373015498,0.06885245901639345
110,White Zone,1,120.0,8.541521,47.375936,Bahnhofbrücke,0.631578947368421,0.8620689655172413,0.20592063935552973,0.06885245901639345
111,Blue Zone,0,60.0,8.529586,47.385616,Kornhausbrücke,0.7105263157894737,0.27586206896551724,0.3585906464831792,0.029508196721311476
112,Blue Zone,0,60.0,8.525525,47.378571,Stauffacherstrasse (Feldstrasse),0.23684210526315788,0.8017241379310345,0.0570065933519952,0.029508196721311476
113,Blue Zone,0,60.0,8.546292,47.382625,Stampfenbachstrasse (Wasserwerkstrasse),0.2894736842105263,0.07758620689655173,0.23748348251916057,0.029508196721311476
114,Blue Zone,0,60.0,8.532664,47.381234,Neumühlequai (Sanität),0.18421052631578946,0.27586206896551724,0.4742230425815998,0.029508196721311476
115,Blue Zone,0,60.0,8.526901,47.384565,Kornhausbrücke,0.18421052631578946,0.19827586206896552,0.3585906464831792,0.029508196721311476
116,Blue Zone,0,60.0,8.546241,47.386391,Neumühlequai (Sanität),0.47368421052631576,0.02586206896551724,0.4742230425815998,0.029508196721311476
117,Blue Zone,0,60.0,8.526123,47.384115,Hohlstrasse (Erismannstrasse),0.2631578947368421,0.14655172413793102,0.43983743952671217,0.029508196721311476
118,White Zone,1,120.0,8.544996,47.375,Seilergraben (Mühlegasse),0.2631578947368421,0.7068965517241379,0.44909103894778263,0.06885245901639345
119,White Zone,1,30.0,8.54234,47.380117,Stampfenbachstrasse (Wasserwerkstrasse),0.7631578947368421,0.20689655172413793,0.23748348251916057,0.009836065573770493
120,White Zone,1,30.0,8.542326,47.380137,Stampfenbachstrasse (Wasserwerkstrasse),0.7631578947368421,0.20689655172413793,0.23748348251916057,0.009836065573770493
121,White Zone,1,120.0,8.541935,47.38076,Stampfenbachstrasse (Wasserwerkstrasse),0.18421052631578946,0.1724137931034483,0.23748348251916057,0.06885245901639345
122,White Zone,1,120.0,8.541861,47.380863,Stampfenbachstrasse (Wasserwerkstrasse),0.18421052631578946,0.1724137931034483,0.23748348251916057,0.06885245901639345
123,White Zone,1,120.0,8.54117,47.381777,Neumühlequai (Sanität),0.2894736842105263,0.14655172413793102,0.4742230425815998,0.06885245901639345
124,White Zone,1,120.0,8.530734,47.383182,Kornhausbrücke,0.6052631578947368,0.4482758620689655,0.3585906464831792,0.06885245901639345
125,White Zone,1,120.0,8.53076,47.383148,Kornhausbrücke,0.6052631578947368,0.4482758620689655,0.3585906464831792,0.06885245901639345
126,White Zone,1,120.0,8.541902,47.369565,Quaibrücke,0.6052631578947368,0.5948275862068966,0.9194986534735871,0.06885245901639345
127,White Zone,1,120.0,8.541906,47.369606,Quaibrücke,0.6052631578947368,0.5948275862068966,0.9194986534735871,0.06885245901639345
128,White Zone,1,120.0,8.541914,47.36965,Quaibrücke,0.6052631578947368,0.5948275862068966,0.9194986534735871,0.06885245901639345
129,White Zone,1,120.0,8.541914,47.369691,Quaibrücke,0.6052631578947368,0.5948275862068966,0.9194986534735871,0.06885245901639345
130,White Zone,1,120.0,8.541919,47.369736,Quaibrücke,0.6578947368421053,0.6293103448275862,0.9194986534735871,0.06885245901639345
131,White Zone,1,120.0,8.54465,47.375189,Limmatquai (Rudolf-Brun-Brücke),0.18421052631578946,0.6724137931034483,0.0,0.06885245901639345
132,White Zone,1,120.0,8.538382,47.371018,Talstrasse (Pelikanstrasse),0.47368421052631576,0.5,0.23493645373015498,0.06885245901639345
133,White Zone,1,120.0,8.538141,47.370976,Talstrasse (Pelikanstrasse),0.47368421052631576,0.5,0.23493645373015498,0.06885245901639345
134,White Zone,1,120.0,8.536928,47.370749,Talstrasse (Pelikanstrasse),0.39473684210526316,0.4051724137931034,0.23493645373015498,0.06885245901639345
135,White Zone,1,120.0,8.536634,47.370963,Talstrasse (Pelikanstrasse),0.39473684210526316,0.45689655172413796,0.23493645373015498,0.06885245901639345
136,White Zone,1,120.0,8.536811,47.370834,Talstrasse (Pelikanstrasse),0.3157894736842105,0.4396551724137931,0.23493645373015498,0.06885245901639345
137,White Zone,1,120.0,8.53687,47.370792,Talstrasse (Pelikanstrasse),0.3157894736842105,0.4396551724137931,0.23493645373015498,0.06885245901639345
138,White Zone,1,120.0,8.53727,47.369542,Talstrasse (Pelikanstrasse),0.8157894736842105,0.3706896551724138,0.23493645373015498,0.06885245901639345
139,White Zone,1,120.0,8.537326,47.369506,Talstrasse (Pelikanstrasse),0.8421052631578947,0.35344827586206895,0.23493645373015498,0.06885245901639345
140,White Zone,1,120.0,8.537214,47.369579,Talstrasse (Pelikanstrasse),0.8157894736842105,0.3706896551724138,0.23493645373015498,0.06885245901639345
141,White Zone,1,120.0,8.540643,47.369424,Quaibrücke,0.34210526315789475,0.41379310344827586,0.9194986534735871,0.06885245901639345
142,White Zone,1,120.0,8.540651,47.369398,Quaibrücke,0.34210526315789475,0.41379310344827586,0.9194986534735871,0.06885245901639345
143,White Zone,1,120.0,8.540659,47.369371,Quaibrücke,0.34210526315789475,0.41379310344827586,0.9194986534735871,0.06885245901639345
144,White Zone,1,120.0,8.540635,47.369448,Quaibrücke,0.34210526315789475,0.41379310344827586,0.9194986534735871,0.06885245901639345
145,White Zone,1,120.0,8.540728,47.369138,Quaibrücke,0.6052631578947368,0.3620689655172414,0.9194986534735871,0.06885245901639345
146,White Zone,1,120.0,8.540732,47.369114,Quaibrücke,0.6052631578947368,0.3620689655172414,0.9194986534735871,0.06885245901639345
147,White Zone,1,120.0,8.545129,47.376127,Bahnhofbrücke,0.7894736842105263,0.5344827586206896,0.20592063935552973,0.06885245901639345
148,White Zone,1,120.0,8.545145,47.376103,Bahnhofbrücke,0.7894736842105263,0.5344827586206896,0.20592063935552973,0.06885245901639345
149,White Zone,1,120.0,8.545082,47.376199,Bahnhofbrücke,0.6578947368421053,0.4827586206896552,0.20592063935552973,0.06885245901639345
150,White Zone,1,120.0,8.545098,47.376175,Bahnhofbrücke,0.7894736842105263,0.5344827586206896,0.20592063935552973,0.06885245901639345
151,White Zone,1,120.0,8.536382,47.380357,Neumühlequai (Sanität),0.18421052631578946,0.1896551724137931,0.4742230425815998,0.06885245901639345
152,White Zone,1,120.0,8.536137,47.380496,Neumühlequai (Sanität),0.18421052631578946,0.1896551724137931,0.4742230425815998,0.06885245901639345
153,White Zone,1,120.0,8.534529,47.381346,Neumühlequai (Sanität),0.18421052631578946,0.19827586206896552,0.4742230425815998,0.06885245901639345
154,White Zone,1,120.0,8.534592,47.381311,Neumühlequai (Sanität),0.18421052631578946,0.19827586206896552,0.4742230425815998,0.06885245901639345
155,White Zone,1,120.0,8.530649,47.385263,Kornhausbrücke,0.8421052631578947,0.3620689655172414,0.3585906464831792,0.06885245901639345
156,White Zone,1,120.0,8.530542,47.385343,Kornhausbrücke,0.8157894736842105,0.33620689655172414,0.3585906464831792,0.06885245901639345
157,White Zone,1,120.0,8.530596,47.385303,Kornhausbrücke,0.8421052631578947,0.3620689655172414,0.3585906464831792,0.06885245901639345
158,White Zone,1,120.0,8.530756,47.385183,Kornhausbrücke,0.8421052631578947,0.3620689655172414,0.3585906464831792,0.06885245901639345
159,White Zone,1,120.0,8.530703,47.385223,Kornhausbrücke,0.8421052631578947,0.3620689655172414,0.3585906464831792,0.06885245901639345
160,White Zone,1,120.0,8.536896,47.380811,Neumühlequai (Sanität),0.5,0.15517241379310345,0.4742230425815998,0.06885245901639345
161,White Zone,1,120.0,8.53679,47.38089,Neumühlequai (Sanität),0.5,0.15517241379310345,0.4742230425815998,0.06885245901639345
162,White Zone,1,120.0,8.53663,47.381009,Neumühlequai (Sanität),0.47368421052631576,0.16379310344827586,0.4742230425815998,0.06885245901639345
163,White Zone,1,120.0,8.536524,47.381088,Neumühlequai (Sanität),0.47368421052631576,0.16379310344827586,0.4742230425815998,0.06885245901639345
164,White Zone,1,120.0,8.533754,47.383139,Milchbucktunnel (Südportal),0.8157894736842105,0.31896551724137934,0.797039771765859,0.06885245901639345
165,White Zone,1,120.0,8.533058,47.383656,Kornhausbrücke,0.7894736842105263,0.3706896551724138,0.3585906464831792,0.06885245901639345
166,White Zone,1,120.0,8.532905,47.38377,Kornhausbrücke,0.7105263157894737,0.3448275862068966,0.3585906464831792,0.06885245901639345
167,White Zone,1,120.0,8.532961,47.383727,Kornhausbrücke,0.7105263157894737,0.3448275862068966,0.3585906464831792,0.06885245901639345
168,Blue Zone,0,60.0,8.530694,47.382655,Kornhausbrücke,0.21052631578947367,0.41379310344827586,0.3585906464831792,0.029508196721311476
169,Blue Zone,0,60.0,8.530789,47.382771,Kornhausbrücke,0.21052631578947367,0.41379310344827586,0.3585906464831792,0.029508196721311476
170,Blue Zone,0,60.0,8.532601,47.383043,Kornhausbrücke,0.5,0.4051724137931034,0.3585906464831792,0.029508196721311476
171,Blue Zone,0,60.0,8.532652,47.383075,Kornhausbrücke,0.5526315789473685,0.4224137931034483,0.3585906464831792,0.029508196721311476
172,Blue Zone,0,60.0,8.531423,47.384142,Kornhausbrücke,0.5526315789473685,0.43103448275862066,0.3585906464831792,0.029508196721311476
173,Blue Zone,0,60.0,8.534029,47.380778,Neumühlequai (Sanität),0.15789473684210525,0.20689655172413793,0.4742230425815998,0.029508196721311476
174,White Zone,1,120.0,8.541876,47.369242,Quaibrücke,0.6052631578947368,0.5258620689655172,0.9194986534735871,0.06885245901639345
175,White Zone,1,120.0,8.541881,47.369265,Quaibrücke,0.6052631578947368,0.5517241379310345,0.9194986534735871,0.06885245901639345
176,White Zone,1,120.0,8.541882,47.369306,Quaibrücke,0.6052631578947368,0.5517241379310345,0.9194986534735871,0.06885245901639345
177,White Zone,1,120.0,8.541881,47.369326,Quaibrücke,0.6052631578947368,0.5517241379310345,0.9194986534735871,0.06885245901639345
178,White Zone,1,120.0,8.541885,47.369369,Quaibrücke,0.6052631578947368,0.5517241379310345,0.9194986534735871,0.06885245901639345
179,White Zone,1,120.0,8.541891,47.369435,Quaibrücke,0.6052631578947368,0.5517241379310345,0.9194986534735871,0.06885245901639345
180,White Zone,1,120.0,8.541895,47.369498,Quaibrücke,0.6052631578947368,0.5948275862068966,0.9194986534735871,0.06885245901639345
181,White Zone,1,120.0,8.541898,47.369518,Quaibrücke,0.6052631578947368,0.5948275862068966,0.9194986534735871,0.06885245901639345
182,White Zone,1,120.0,8.540719,47.369163,Quaibrücke,0.6052631578947368,0.3620689655172414,0.9194986534735871,0.06885245901639345
183,White Zone,1,120.0,8.54095,47.368735,Quaibrücke,0.5789473684210527,0.3275862068965517,0.9194986534735871,0.06885245901639345
184,White Zone,1,120.0,8.540968,47.368683,Quaibrücke,0.5789473684210527,0.3275862068965517,0.9194986534735871,0.06885245901639345
185,White Zone,1,120.0,8.547404,47.371657,Rämistrasse (Kantonsschul- und Zürichbergstrasse),0.631578947368421,0.33620689655172414,0.213708607043468,0.06885245901639345
186,White Zone,1,120.0,8.533884,47.385017,Kornhausbrücke,0.8421052631578947,0.10344827586206896,0.3585906464831792,0.06885245901639345
187,White Zone,1,120.0,8.534009,47.384942,Kornhausbrücke,0.8421052631578947,0.10344827586206896,0.3585906464831792,0.06885245901639345
188,White Zone,1,120.0,8.534196,47.384831,Kornhausbrücke,0.7631578947368421,0.11206896551724138,0.3585906464831792,0.06885245901639345
189,White Zone,1,120.0,8.528057,47.382848,Kornhausbrücke,0.23684210526315788,0.3448275862068966,0.3585906464831792,0.06885245901639345
